image_path,true_label,model,target_object,top_prediction,top_prediction_confidence,matched_label,mapped,confidence,threshold,success,processing_time_ms
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,resnet,bottle,remote control,0.7388,,False,0.7388,0.4,False,68.67
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,resnet,cup,remote control,0.7388,,False,0.7388,0.4,False,68.67
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,resnet,keyboard,remote control,0.7388,,False,0.7388,0.4,False,68.67
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,resnet,laptop,remote control,0.7388,mouse,True,0.0175,0.4,False,68.67
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,resnet,mouse,remote control,0.7388,remote control,True,0.7388,0.4,True,68.67
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,resnet,remote control,remote control,0.7388,remote control,True,0.7388,0.4,True,68.67
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_04.jpg,remote control,resnet,toothbrush,remote control,0.7388,,False,0.7388,0.4,False,68.67
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_05.jpg,remote control,resnet,book,cellular telephone,0.7982,,False,0.7982,0.4,False,55.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_05.jpg,remote control,resnet,bottle,cellular telephone,0.7982,,False,0.7982,0.4,False,55.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_05.jpg,remote control,resnet,cup,cellular telephone,0.7982,,False,0.7982,0.4,False,55.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_05.jpg,remote control,resnet,keyboard,cellular telephone,0.7982,,False,0.7982,0.4,False,55.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_05.jpg,remote control,resnet,laptop,cellular telephone,0.7982,computer,True,0.0664,0.4,False,55.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_05.jpg,remote control,resnet,mouse,cellular telephone,0.7982,remote control,True,0.0996,0.4,False,55.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_05.jpg,remote control,resnet,remote control,cellular telephone,0.7982,cellular telephone,True,0.7982,0.4,True,55.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_05.jpg,remote control,resnet,toothbrush,cellular telephone,0.7982,,False,0.7982,0.4,False,55.52
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_06.jpg,remote control,resnet,book,remote control,0.8249,,False,0.8249,0.4,False,62.46
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_06.jpg,remote control,resnet,bottle,remote control,0.8249,,False,0.8249,0.4,False,62.46
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_06.jpg,remote control,resnet,cup,remote control,0.8249,,False,0.8249,0.4,False,62.46
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_06.jpg,remote control,resnet,keyboard,remote control,0.8249,computer keyboard,True,0.0002,0.4,False,62.46
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_06.jpg,remote control,resnet,laptop,remote control,0.8249,computer,True,0.0175,0.4,False,62.46
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_06.jpg,remote control,resnet,mouse,remote control,0.8249,remote control,True,0.8249,0.4,True,62.46
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_06.jpg,remote control,resnet,remote control,remote control,0.8249,remote control,True,0.8249,0.4,True,62.46
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_06.jpg,remote control,resnet,toothbrush,remote control,0.8249,,False,0.8249,0.4,False,62.46
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_07.jpg,remote control,resnet,book,remote control,0.9514,,False,0.9514,0.4,False,63.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_07.jpg,remote control,resnet,bottle,remote control,0.9514,,False,0.9514,0.4,False,63.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_07.jpg,remote control,resnet,cup,remote control,0.9514,,False,0.9514,0.4,False,63.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_07.jpg,remote control,resnet,keyboard,remote control,0.9514,,False,0.9514,0.4,False,63.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_07.jpg,remote control,resnet,laptop,remote control,0.9514,computer,True,0.0176,0.4,False,63.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_07.jpg,remote control,resnet,mouse,remote control,0.9514,remote control,True,0.9514,0.4,True,63.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_07.jpg,remote control,resnet,remote control,remote control,0.9514,remote control,True,0.9514,0.4,True,63.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_07.jpg,remote control,resnet,toothbrush,remote control,0.9514,,False,0.9514,0.4,False,63.33
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_08.jpg,remote control,resnet,book,remote control,0.9556,,False,0.9556,0.4,False,60.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_08.jpg,remote control,resnet,bottle,remote control,0.9556,,False,0.9556,0.4,False,60.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_08.jpg,remote control,resnet,cup,remote control,0.9556,,False,0.9556,0.4,False,60.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_08.jpg,remote control,resnet,keyboard,remote control,0.9556,,False,0.9556,0.4,False,60.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_08.jpg,remote control,resnet,laptop,remote control,0.9556,computer,True,0.0061,0.4,False,60.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_08.jpg,remote control,resnet,mouse,remote control,0.9556,remote control,True,0.9556,0.4,True,60.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_08.jpg,remote control,resnet,remote control,remote control,0.9556,remote control,True,0.9556,0.4,True,60.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_08.jpg,remote control,resnet,toothbrush,remote control,0.9556,,False,0.9556,0.4,False,60.09
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_09.jpg,remote control,resnet,book,remote control,0.7655,,False,0.7655,0.4,False,64.57
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_09.jpg,remote control,resnet,bottle,remote control,0.7655,,False,0.7655,0.4,False,64.57
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_09.jpg,remote control,resnet,cup,remote control,0.7655,,False,0.7655,0.4,False,64.57
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_09.jpg,remote control,resnet,keyboard,remote control,0.7655,,False,0.7655,0.4,False,64.57
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_09.jpg,remote control,resnet,laptop,remote control,0.7655,computer,True,0.0038,0.4,False,64.57
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_09.jpg,remote control,resnet,mouse,remote control,0.7655,remote control,True,0.7655,0.4,True,64.57
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_09.jpg,remote control,resnet,remote control,remote control,0.7655,remote control,True,0.7655,0.4,True,64.57
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_09.jpg,remote control,resnet,toothbrush,remote control,0.7655,,False,0.7655,0.4,False,64.57
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_10.jpg,remote control,resnet,book,remote control,0.9747,,False,0.9747,0.4,False,60.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_10.jpg,remote control,resnet,bottle,remote control,0.9747,,False,0.9747,0.4,False,60.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_10.jpg,remote control,resnet,cup,remote control,0.9747,,False,0.9747,0.4,False,60.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_10.jpg,remote control,resnet,keyboard,remote control,0.9747,,False,0.9747,0.4,False,60.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_10.jpg,remote control,resnet,laptop,remote control,0.9747,computer,True,0.0058,0.4,False,60.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_10.jpg,remote control,resnet,mouse,remote control,0.9747,remote control,True,0.9747,0.4,True,60.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_10.jpg,remote control,resnet,remote control,remote control,0.9747,remote control,True,0.9747,0.4,True,60.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\remote_control\remote_control_10.jpg,remote control,resnet,toothbrush,remote control,0.9747,,False,0.9747,0.4,False,60.96
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_01.jpg,toothbrush,resnet,book,shovel,0.3887,,False,0.3887,0.4,False,62.05
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_01.jpg,toothbrush,resnet,bottle,shovel,0.3887,wine bottle,True,0.0213,0.4,False,62.05
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_01.jpg,toothbrush,resnet,cup,shovel,0.3887,,False,0.3887,0.4,False,62.05
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_01.jpg,toothbrush,resnet,keyboard,shovel,0.3887,,False,0.3887,0.4,False,62.05
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_01.jpg,toothbrush,resnet,laptop,shovel,0.3887,,False,0.3887,0.4,False,62.05
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_01.jpg,toothbrush,resnet,mouse,shovel,0.3887,,False,0.3887,0.4,False,62.05
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_01.jpg,toothbrush,resnet,remote control,shovel,0.3887,,False,0.3887,0.4,False,62.05
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_01.jpg,toothbrush,resnet,toothbrush,shovel,0.3887,,False,0.3887,0.4,False,62.05
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_02.jpg,toothbrush,resnet,book,bow,0.4725,,False,0.4725,0.4,False,61.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_02.jpg,toothbrush,resnet,bottle,bow,0.4725,,False,0.4725,0.4,False,61.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_02.jpg,toothbrush,resnet,cup,bow,0.4725,,False,0.4725,0.4,False,61.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_02.jpg,toothbrush,resnet,keyboard,bow,0.4725,,False,0.4725,0.4,False,61.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_02.jpg,toothbrush,resnet,laptop,bow,0.4725,,False,0.4725,0.4,False,61.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_02.jpg,toothbrush,resnet,mouse,bow,0.4725,,False,0.4725,0.4,False,61.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_02.jpg,toothbrush,resnet,remote control,bow,0.4725,,False,0.4725,0.4,False,61.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_02.jpg,toothbrush,resnet,toothbrush,bow,0.4725,,False,0.4725,0.4,False,61.84
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_03.jpg,toothbrush,resnet,book,spindle,0.314,,False,0.314,0.4,False,64.89
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_03.jpg,toothbrush,resnet,bottle,spindle,0.314,,False,0.314,0.4,False,64.89
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_03.jpg,toothbrush,resnet,cup,spindle,0.314,,False,0.314,0.4,False,64.89
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_03.jpg,toothbrush,resnet,keyboard,spindle,0.314,,False,0.314,0.4,False,64.89
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_03.jpg,toothbrush,resnet,laptop,spindle,0.314,,False,0.314,0.4,False,64.89
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_03.jpg,toothbrush,resnet,mouse,spindle,0.314,,False,0.314,0.4,False,64.89
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_03.jpg,toothbrush,resnet,remote control,spindle,0.314,,False,0.314,0.4,False,64.89
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_03.jpg,toothbrush,resnet,toothbrush,spindle,0.314,,False,0.314,0.4,False,64.89
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_04.jpg,toothbrush,resnet,book,screwdriver,0.2214,,False,0.2214,0.4,False,62.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_04.jpg,toothbrush,resnet,bottle,screwdriver,0.2214,,False,0.2214,0.4,False,62.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_04.jpg,toothbrush,resnet,cup,screwdriver,0.2214,,False,0.2214,0.4,False,62.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_04.jpg,toothbrush,resnet,keyboard,screwdriver,0.2214,,False,0.2214,0.4,False,62.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_04.jpg,toothbrush,resnet,laptop,screwdriver,0.2214,,False,0.2214,0.4,False,62.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_04.jpg,toothbrush,resnet,mouse,screwdriver,0.2214,,False,0.2214,0.4,False,62.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_04.jpg,toothbrush,resnet,remote control,screwdriver,0.2214,,False,0.2214,0.4,False,62.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_04.jpg,toothbrush,resnet,toothbrush,screwdriver,0.2214,,False,0.2214,0.4,False,62.44
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_05.jpg,toothbrush,resnet,book,broom,0.2527,,False,0.2527,0.4,False,63.41
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_05.jpg,toothbrush,resnet,bottle,broom,0.2527,,False,0.2527,0.4,False,63.41
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_05.jpg,toothbrush,resnet,cup,broom,0.2527,,False,0.2527,0.4,False,63.41
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_05.jpg,toothbrush,resnet,keyboard,broom,0.2527,,False,0.2527,0.4,False,63.41
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_05.jpg,toothbrush,resnet,laptop,broom,0.2527,,False,0.2527,0.4,False,63.41
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_05.jpg,toothbrush,resnet,mouse,broom,0.2527,,False,0.2527,0.4,False,63.41
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_05.jpg,toothbrush,resnet,remote control,broom,0.2527,,False,0.2527,0.4,False,63.41
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_05.jpg,toothbrush,resnet,toothbrush,broom,0.2527,,False,0.2527,0.4,False,63.41
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_06.jpg,toothbrush,resnet,book,walking stick,0.1465,,False,0.1465,0.4,False,60.87
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_06.jpg,toothbrush,resnet,bottle,walking stick,0.1465,,False,0.1465,0.4,False,60.87
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_06.jpg,toothbrush,resnet,cup,walking stick,0.1465,goblet,True,0.0451,0.4,False,60.87
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_06.jpg,toothbrush,resnet,keyboard,walking stick,0.1465,,False,0.1465,0.4,False,60.87
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_06.jpg,toothbrush,resnet,laptop,walking stick,0.1465,,False,0.1465,0.4,False,60.87
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_06.jpg,toothbrush,resnet,mouse,walking stick,0.1465,,False,0.1465,0.4,False,60.87
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_06.jpg,toothbrush,resnet,remote control,walking stick,0.1465,,False,0.1465,0.4,False,60.87
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_06.jpg,toothbrush,resnet,toothbrush,walking stick,0.1465,,False,0.1465,0.4,False,60.87
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_07.jpg,toothbrush,resnet,book,paintbrush,0.5079,,False,0.5079,0.4,False,74.5
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_07.jpg,toothbrush,resnet,bottle,paintbrush,0.5079,,False,0.5079,0.4,False,74.5
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_07.jpg,toothbrush,resnet,cup,paintbrush,0.5079,goblet,True,0.0283,0.4,False,74.5
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_07.jpg,toothbrush,resnet,keyboard,paintbrush,0.5079,,False,0.5079,0.4,False,74.5
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_07.jpg,toothbrush,resnet,laptop,paintbrush,0.5079,,False,0.5079,0.4,False,74.5
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_07.jpg,toothbrush,resnet,mouse,paintbrush,0.5079,,False,0.5079,0.4,False,74.5
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_07.jpg,toothbrush,resnet,remote control,paintbrush,0.5079,,False,0.5079,0.4,False,74.5
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_07.jpg,toothbrush,resnet,toothbrush,paintbrush,0.5079,,False,0.5079,0.4,False,74.5
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_08.jpg,toothbrush,resnet,book,spindle,0.3069,,False,0.3069,0.4,False,72.04
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_08.jpg,toothbrush,resnet,bottle,spindle,0.3069,,False,0.3069,0.4,False,72.04
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_08.jpg,toothbrush,resnet,cup,spindle,0.3069,,False,0.3069,0.4,False,72.04
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_08.jpg,toothbrush,resnet,keyboard,spindle,0.3069,,False,0.3069,0.4,False,72.04
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_08.jpg,toothbrush,resnet,laptop,spindle,0.3069,,False,0.3069,0.4,False,72.04
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_08.jpg,toothbrush,resnet,mouse,spindle,0.3069,,False,0.3069,0.4,False,72.04
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_08.jpg,toothbrush,resnet,remote control,spindle,0.3069,,False,0.3069,0.4,False,72.04
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_08.jpg,toothbrush,resnet,toothbrush,spindle,0.3069,,False,0.3069,0.4,False,72.04
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_09.jpg,toothbrush,resnet,book,quill,0.1961,,False,0.1961,0.4,False,70.43
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_09.jpg,toothbrush,resnet,bottle,quill,0.1961,,False,0.1961,0.4,False,70.43
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_09.jpg,toothbrush,resnet,cup,quill,0.1961,,False,0.1961,0.4,False,70.43
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_09.jpg,toothbrush,resnet,keyboard,quill,0.1961,,False,0.1961,0.4,False,70.43
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_09.jpg,toothbrush,resnet,laptop,quill,0.1961,,False,0.1961,0.4,False,70.43
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_09.jpg,toothbrush,resnet,mouse,quill,0.1961,,False,0.1961,0.4,False,70.43
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_09.jpg,toothbrush,resnet,remote control,quill,0.1961,,False,0.1961,0.4,False,70.43
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_09.jpg,toothbrush,resnet,toothbrush,quill,0.1961,,False,0.1961,0.4,False,70.43
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_10.jpg,toothbrush,resnet,book,drumstick,0.3101,,False,0.3101,0.4,False,75.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_10.jpg,toothbrush,resnet,bottle,drumstick,0.3101,,False,0.3101,0.4,False,75.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_10.jpg,toothbrush,resnet,cup,drumstick,0.3101,,False,0.3101,0.4,False,75.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_10.jpg,toothbrush,resnet,keyboard,drumstick,0.3101,,False,0.3101,0.4,False,75.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_10.jpg,toothbrush,resnet,laptop,drumstick,0.3101,,False,0.3101,0.4,False,75.62
C:\Users\user\Documents\?¥ì‹¤1\test_images\toothbrush\toothbrush_10.jpg,toothbrush,resnet,mouse,drumstick,0.3101,,False,0.3101,0.4,False,75.62
